family_id,config_id,phase,pnl_net_r,entry_time
F08,F08_V50B_0024,VAL,-1,2022-05-01
F08,F08_V50B_0024,VAL,-1,2022-05-01
F08,F08_V50B_0024,VAL,-1,2022-05-01
F08,F08_V50B_0024,VAL,-1,2022-05-01
F08,F08_V50B_0024,VAL,-1,2022-05-01
F08,F08_V50B_0025,TRAIN,-1,2022-05-01
F08,F08_V50B_0025,TRAIN,-1,2022-05-01
F08,F08_V50B_0025,TRAIN,2,2022-05-01
F08,F08_V50B_0025,TRAIN,2,2022-05-01
F08,F08_V50B_0025,TRAIN,-1,2022-05-01
F08,F08_V50B_0025,TRAIN,-1,2022-05-01
F08,F08_V50B_0025,TRAIN,-1,2022-05-01
F08,F08_V50B_0025,TRAIN,-1,2022-05-01
F08,F08_V50B_0025,TRAIN,-1,2022-05-01
F08,F08_V50B_0025,TRAIN,2,2022-05-01
F08,F08_V50B_0025,TRAIN,2,2022-05-01
F08,F08_V50B_0025,TRAIN,-1,2022-05-01
F08,F08_V50B_0025,TRAIN,2,2022-05-01
F08,F08_V50B_0025,TRAIN,2,2022-05-01
F08,F08_V50B_0025,TRAIN,2,2022-05-01
F08,F08_V50B_0025,TRAIN,2,2022-05-01
F08,F08_V50B_0025,TRAIN,-1,2022-05-01
F08,F08_V50B_0025,TRAIN,2,2022-05-01
F08,F08_V50B_0025,TRAIN,-1,2022-05-01
F08,F08_V50B_0025,TRAIN,2,2022-05-01
F08,F08_V50B_0025,TRAIN,2,2022-05-01
F08,F08_V50B_0025,TRAIN,2,2022-05-01
F08,F08_V50B_0025,TRAIN,2,2022-05-01
F08,F08_V50B_0025,TRAIN,2,2022-05-01
F08,F08_V50B_0025,TRAIN,-1,2022-05-01
F08,F08_V50B_0025,TRAIN,-1,2022-05-01
F08,F08_V50B_0025,TRAIN,-1,2022-05-01
F08,F08_V50B_0025,TRAIN,2,2022-05-01
F08,F08_V50B_0025,TRAIN,-1,2022-05-01
F08,F08_V50B_0025,TRAIN,-1,2022-05-01
F08,F08_V50B_0025,TRAIN,2,2022-05-01
F08,F08_V50B_0025,TRAIN,-1,2022-05-01
F08,F08_V50B_0025,TRAIN,-1,2022-05-01
F08,F08_V50B_0025,TRAIN,-1,2022-05-01
F08,F08_V50B_0025,TRAIN,-1,2022-05-01
F08,F08_V50B_0025,TRAIN,-1,2022-05-01
F08,F08_V50B_0025,TRAIN,2,2022-05-01
F08,F08_V50B_0025,TRAIN,-1,2022-05-01
F08,F08_V50B_0025,TRAIN,2,2022-05-01
F08,F08_V50B_0025,VAL,2,2022-05-01
F08,F08_V50B_0025,VAL,-1,2022-05-01
F08,F08_V50B_0025,VAL,-1,2022-05-01
F08,F08_V50B_0025,VAL,2,2022-05-01
F08,F08_V50B_0025,VAL,2,2022-05-01
F08,F08_V50B_0025,VAL,2,2022-05-01
F08,F08_V50B_0025,VAL,2,2022-05-01
F08,F08_V50B_0025,VAL,-1,2022-05-01
F08,F08_V50B_0025,VAL,-1,2022-05-01
F08,F08_V50B_0025,VAL,-1,2022-05-01
F08,F08_V50B_0025,VAL,-1,2022-05-01
F08,F08_V50B_0025,VAL,-1,2022-05-01
F08,F08_V50B_0025,VAL,2,2022-05-01
F08,F08_V50B_0025,VAL,-1,2022-05-01
F08,F08_V50B_0025,VAL,-1,2022-05-01
F08,F08_V50B_0025,VAL,2,2022-05-01
F08,F08_V50B_0025,VAL,-1,2022-05-01
F08,F08_V50B_0025,VAL,-1,2022-05-01
F08,F08_V50B_0025,VAL,2,2022-05-01
F08,F08_V50B_0025,VAL,2,2022-05-01
F08,F08_V50B_0025,VAL,-1,2022-05-01
F08,F08_V50B_0025,VAL,-1,2022-05-01
F08,F08_V50B_0025,VAL,2,2022-05-01
F08,F08_V50B_0025,VAL,-1,2022-05-01
F08,F08_V50B_0025,VAL,2,2022-05-01
F08,F08_V50B_0025,VAL,-1,2022-05-01
F08,F08_V50B_0025,VAL,-1,2022-05-01
F08,F08_V50B_0025,VAL,2,2022-05-01
F08,F08_V50B_0025,VAL,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,2,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,2,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,2,2022-05-01
F08,F08_V50B_0026,TRAIN,2,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,2,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,2,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,2,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,2,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,2,2022-05-01
F08,F08_V50B_0026,TRAIN,2,2022-05-01
F08,F08_V50B_0026,TRAIN,2,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,2,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,2,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,-1,2022-05-01
F08,F08_V50B_0026,TRAIN,2,2022-05-01
F08,F08_V50B_0026,VAL,-1,2022-05-01
F08,F08_V50B_0026,VAL,-1,2022-05-01
F08,F08_V50B_0026,VAL,-1,2022-05-01
F08,F08_V50B_0026,VAL,-1,2022-05-01
F08,F08_V50B_0026,VAL,-1,2022-05-01
F08,F08_V50B_0026,VAL,-1,2022-05-01
F08,F08_V50B_0026,VAL,-1,2022-05-01
F08,F08_V50B_0026,VAL,-1,2022-05-01
F08,F08_V50B_0026,VAL,-1,2022-05-01
F08,F08_V50B_0026,VAL,2,2022-05-01
F08,F08_V50B_0026,VAL,-1,2022-05-01
F08,F08_V50B_0026,VAL,-1,2022-05-01
F08,F08_V50B_0026,VAL,2,2022-05-01
F08,F08_V50B_0027,TRAIN,-1,2022-05-01
F08,F08_V50B_0027,TRAIN,-1,2022-05-01
F08,F08_V50B_0027,TRAIN,-1,2022-05-01
F08,F08_V50B_0027,TRAIN,2,2022-05-01
F08,F08_V50B_0027,TRAIN,2,2022-05-01
F08,F08_V50B_0027,TRAIN,-1,2022-05-01
F08,F08_V50B_0027,TRAIN,-1,2022-05-01
F08,F08_V50B_0027,TRAIN,-1,2022-05-01
F08,F08_V50B_0027,TRAIN,-1,2022-05-01
F08,F08_V50B_0027,TRAIN,-1,2022-05-01
F08,F08_V50B_0027,TRAIN,2,2022-05-01
F08,F08_V50B_0027,TRAIN,2,2022-05-01
F08,F08_V50B_0027,TRAIN,-1,2022-05-01
F08,F08_V50B_0027,TRAIN,-1,2022-05-01
F08,F08_V50B_0027,TRAIN,-1,2022-05-01
F08,F08_V50B_0027,TRAIN,-1,2022-05-01
F08,F08_V50B_0027,TRAIN,2,2022-05-01
F08,F08_V50B_0027,TRAIN,2,2022-05-01
F08,F08_V50B_0027,TRAIN,-1,2022-05-01
F08,F08_V50B_0027,TRAIN,-1,2022-05-01
F08,F08_V50B_0027,TRAIN,-1,2022-05-01
F08,F08_V50B_0027,TRAIN,-1,2022-05-01
F08,F08_V50B_0027,TRAIN,-1,2022-05-01
F08,F08_V50B_0027,VAL,-1,2022-05-01
F08,F08_V50B_0027,VAL,-1,2022-05-01
F08,F08_V50B_0027,VAL,-1,2022-05-01
F08,F08_V50B_0027,VAL,2,2022-05-01
F08,F08_V50B_0027,VAL,-1,2022-05-01
F08,F08_V50B_0027,VAL,2,2022-05-01
F08,F08_V50B_0027,VAL,2,2022-05-01
F08,F08_V50B_0027,VAL,-1,2022-05-01
F08,F08_V50B_0027,VAL,2,2022-05-01
F08,F08_V50B_0027,VAL,2,2022-05-01
F08,F08_V50B_0027,VAL,-1,2022-05-01
F08,F08_V50B_0027,VAL,-1,2022-05-01
F08,F08_V50B_0027,VAL,-1,2022-05-01
F08,F08_V50B_0027,VAL,2,2022-05-01
F08,F08_V50B_0027,VAL,2,2022-05-01
F08,F08_V50B_0027,VAL,-1,2022-05-01
F08,F08_V50B_0027,VAL,-1,2022-05-01
F08,F08_V50B_0027,VAL,2,2022-05-01
F08,F08_V50B_0027,VAL,2,2022-05-01
F08,F08_V50B_0027,VAL,2,2022-05-01
F08,F08_V50B_0027,VAL,2,2022-05-01
F08,F08_V50B_0028,TRAIN,-1,2022-05-01
F08,F08_V50B_0028,TRAIN,-1,2022-05-01
F08,F08_V50B_0028,TRAIN,-1,2022-05-01
F08,F08_V50B_0028,TRAIN,2,2022-05-01
F08,F08_V50B_0028,TRAIN,-1,2022-05-01
F08,F08_V50B_0028,TRAIN,2,2022-05-01
F08,F08_V50B_0028,TRAIN,-1,2022-05-01
F08,F08_V50B_0028,TRAIN,2,2022-05-01
F08,F08_V50B_0028,TRAIN,-1,2022-05-01
F08,F08_V50B_0028,TRAIN,-1,2022-05-01
F08,F08_V50B_0028,TRAIN,-1,2022-05-01
F08,F08_V50B_0028,TRAIN,2,2022-05-01
F08,F08_V50B_0028,TRAIN,-1,2022-05-01
F08,F08_V50B_0028,TRAIN,2,2022-05-01
F08,F08_V50B_0028,TRAIN,-1,2022-05-01
F08,F08_V50B_0028,TRAIN,-1,2022-05-01
F08,F08_V50B_0028,TRAIN,2,2022-05-01
F08,F08_V50B_0028,TRAIN,-1,2022-05-01
F08,F08_V50B_0028,TRAIN,2,2022-05-01
F08,F08_V50B_0028,TRAIN,-1,2022-05-01
F08,F08_V50B_0028,TRAIN,2,2022-05-01
F08,F08_V50B_0028,TRAIN,-1,2022-05-01
F08,F08_V50B_0028,TRAIN,2,2022-05-01
F08,F08_V50B_0028,TRAIN,-1,2022-05-01
F08,F08_V50B_0028,TRAIN,2,2022-05-01
F08,F08_V50B_0028,TRAIN,-1,2022-05-01
F08,F08_V50B_0028,TRAIN,2,2022-05-01
F08,F08_V50B_0028,TRAIN,2,2022-05-01
F08,F08_V50B_0028,TRAIN,-1,2022-05-01
F08,F08_V50B_0028,TRAIN,-1,2022-05-01
F08,F08_V50B_0028,TRAIN,2,2022-05-01
F08,F08_V50B_0028,TRAIN,-1,2022-05-01
F08,F08_V50B_0028,TRAIN,2,2022-05-01
F08,F08_V50B_0028,TRAIN,2,2022-05-01
F08,F08_V50B_0028,TRAIN,2,2022-05-01
F08,F08_V50B_0028,TRAIN,2,2022-05-01
F08,F08_V50B_0028,TRAIN,2,2022-05-01
F08,F08_V50B_0028,TRAIN,-1,2022-05-01
F08,F08_V50B_0028,TRAIN,2,2022-05-01
F08,F08_V50B_0028,TRAIN,2,2022-05-01
F08,F08_V50B_0028,VAL,-1,2022-05-01
F08,F08_V50B_0028,VAL,-1,2022-05-01
F08,F08_V50B_0028,VAL,2,2022-05-01
F08,F08_V50B_0028,VAL,2,2022-05-01
F08,F08_V50B_0028,VAL,2,2022-05-01
F08,F08_V50B_0028,VAL,-1,2022-05-01
F08,F08_V50B_0028,VAL,-1,2022-05-01
F08,F08_V50B_0028,VAL,-1,2022-05-01
F08,F08_V50B_0028,VAL,2,2022-05-01
F08,F08_V50B_0028,VAL,2,2022-05-01
F08,F08_V50B_0028,VAL,2,2022-05-01
F08,F08_V50B_0028,VAL,-1,2022-05-01
F08,F08_V50B_0028,VAL,2,2022-05-01
F08,F08_V50B_0028,VAL,2,2022-05-01
F08,F08_V50B_0028,VAL,-1,2022-05-01
F08,F08_V50B_0028,VAL,2,2022-05-01
F08,F08_V50B_0028,VAL,-1,2022-05-01
F08,F08_V50B_0028,VAL,2,2022-05-01
F08,F08_V50B_0028,VAL,2,2022-05-01
F08,F08_V50B_0028,VAL,2,2022-05-01
F08,F08_V50B_0028,VAL,-1,2022-05-01
F08,F08_V50B_0028,VAL,-1,2022-05-01
F08,F08_V50B_0028,VAL,-1,2022-05-01
F08,F08_V50B_0028,VAL,-1,2022-05-01
F08,F08_V50B_0028,VAL,-1,2022-05-01
F08,F08_V50B_0028,VAL,-1,2022-05-01
F08,F08_V50B_0028,VAL,-1,2022-05-01
F08,F08_V50B_0028,VAL,2,2022-05-01
F08,F08_V50B_0029,TRAIN,2,2022-05-01
F08,F08_V50B_0029,TRAIN,-1,2022-05-01
F08,F08_V50B_0029,TRAIN,-1,2022-05-01
F08,F08_V50B_0029,TRAIN,-1,2022-05-01
F08,F08_V50B_0029,TRAIN,-1,2022-05-01
F08,F08_V50B_0029,TRAIN,-1,2022-05-01
F08,F08_V50B_0029,TRAIN,-1,2022-05-01
F08,F08_V50B_0029,TRAIN,2,2022-05-01
F08,F08_V50B_0029,TRAIN,-1,2022-05-01
F08,F08_V50B_0029,TRAIN,-1,2022-05-01
F08,F08_V50B_0029,TRAIN,-1,2022-05-01
F08,F08_V50B_0029,TRAIN,2,2022-05-01
F08,F08_V50B_0029,TRAIN,2,2022-05-01
F08,F08_V50B_0029,TRAIN,-1,2022-05-01
F08,F08_V50B_0029,TRAIN,-1,2022-05-01
F08,F08_V50B_0029,TRAIN,-1,2022-05-01
F08,F08_V50B_0029,TRAIN,2,2022-05-01
F08,F08_V50B_0029,TRAIN,-1,2022-05-01
F08,F08_V50B_0029,TRAIN,2,2022-05-01
F08,F08_V50B_0029,TRAIN,2,2022-05-01
F08,F08_V50B_0029,TRAIN,-1,2022-05-01
F08,F08_V50B_0029,TRAIN,-1,2022-05-01
F08,F08_V50B_0029,TRAIN,-1,2022-05-01
F08,F08_V50B_0029,TRAIN,2,2022-05-01
F08,F08_V50B_0029,TRAIN,2,2022-05-01
F08,F08_V50B_0029,TRAIN,-1,2022-05-01
F08,F08_V50B_0029,TRAIN,-1,2022-05-01
F08,F08_V50B_0029,TRAIN,2,2022-05-01
F08,F08_V50B_0029,TRAIN,2,2022-05-01
F08,F08_V50B_0029,TRAIN,-1,2022-05-01
F08,F08_V50B_0029,TRAIN,-1,2022-05-01
F08,F08_V50B_0029,TRAIN,-1,2022-05-01
F08,F08_V50B_0029,TRAIN,-1,2022-05-01
F08,F08_V50B_0029,TRAIN,2,2022-05-01
F08,F08_V50B_0029,TRAIN,-1,2022-05-01
F08,F08_V50B_0029,TRAIN,-1,2022-05-01
F08,F08_V50B_0029,TRAIN,2,2022-05-01
F08,F08_V50B_0029,TRAIN,-1,2022-05-01
F08,F08_V50B_0029,TRAIN,-1,2022-05-01
F08,F08_V50B_0029,VAL,2,2022-05-01
F08,F08_V50B_0029,VAL,2,2022-05-01
F08,F08_V50B_0029,VAL,2,2022-05-01
F08,F08_V50B_0029,VAL,-1,2022-05-01
F08,F08_V50B_0029,VAL,2,2022-05-01
F08,F08_V50B_0029,VAL,2,2022-05-01
F08,F08_V50B_0029,VAL,-1,2022-05-01
F08,F08_V50B_0029,VAL,-1,2022-05-01
F08,F08_V50B_0029,VAL,2,2022-05-01
F08,F08_V50B_0029,VAL,-1,2022-05-01
F08,F08_V50B_0029,VAL,-1,2022-05-01
F08,F08_V50B_0029,VAL,-1,2022-05-01
F08,F08_V50B_0029,VAL,2,2022-05-01
F08,F08_V50B_0029,VAL,-1,2022-05-01
F08,F08_V50B_0029,VAL,2,2022-05-01
F08,F08_V50B_0029,VAL,-1,2022-05-01
F08,F08_V50B_0029,VAL,-1,2022-05-01
F08,F08_V50B_0029,VAL,2,2022-05-01
F08,F08_V50B_0029,VAL,2,2022-05-01
F08,F08_V50B_0030,TRAIN,-1,2022-05-01
F08,F08_V50B_0030,TRAIN,-1,2022-05-01
F08,F08_V50B_0030,TRAIN,-1,2022-05-01
F08,F08_V50B_0030,TRAIN,-1,2022-05-01
F08,F08_V50B_0030,TRAIN,-1,2022-05-01
F08,F08_V50B_0030,TRAIN,-1,2022-05-01
F08,F08_V50B_0030,TRAIN,2,2022-05-01
F08,F08_V50B_0030,TRAIN,-1,2022-05-01
F08,F08_V50B_0030,TRAIN,2,2022-05-01
F08,F08_V50B_0030,TRAIN,-1,2022-05-01
F08,F08_V50B_0030,TRAIN,2,2022-05-01
F08,F08_V50B_0030,TRAIN,2,2022-05-01
F08,F08_V50B_0030,TRAIN,2,2022-05-01
F08,F08_V50B_0030,TRAIN,2,2022-05-01
F08,F08_V50B_0030,TRAIN,2,2022-05-01
F08,F08_V50B_0030,TRAIN,-1,2022-05-01
F08,F08_V50B_0030,TRAIN,-1,2022-05-01
F08,F08_V50B_0030,TRAIN,-1,2022-05-01
F08,F08_V50B_0030,TRAIN,-1,2022-05-01
F08,F08_V50B_0030,TRAIN,-1,2022-05-01
F08,F08_V50B_0030,TRAIN,2,2022-05-01
F08,F08_V50B_0030,TRAIN,-1,2022-05-01
F08,F08_V50B_0030,TRAIN,2,2022-05-01
F08,F08_V50B_0030,TRAIN,-1,2022-05-01
F08,F08_V50B_0030,TRAIN,2,2022-05-01
F08,F08_V50B_0030,TRAIN,2,2022-05-01
F08,F08_V50B_0030,TRAIN,-1,2022-05-01
F08,F08_V50B_0030,TRAIN,-1,2022-05-01
F08,F08_V50B_0030,TRAIN,-1,2022-05-01
F08,F08_V50B_0030,TRAIN,2,2022-05-01
F08,F08_V50B_0030,TRAIN,-1,2022-05-01
F08,F08_V50B_0030,TRAIN,2,2022-05-01
F08,F08_V50B_0030,TRAIN,2,2022-05-01
F08,F08_V50B_0030,TRAIN,-1,2022-05-01
F08,F08_V50B_0030,TRAIN,-1,2022-05-01
F08,F08_V50B_0030,TRAIN,-1,2022-05-01
F08,F08_V50B_0030,TRAIN,-1,2022-05-01
F08,F08_V50B_0030,TRAIN,-1,2022-05-01
F08,F08_V50B_0030,TRAIN,2,2022-05-01
F08,F08_V50B_0030,TRAIN,2,2022-05-01
F08,F08_V50B_0030,VAL,-1,2022-05-01
F08,F08_V50B_0030,VAL,2,2022-05-01
F08,F08_V50B_0030,VAL,-1,2022-05-01
F08,F08_V50B_0030,VAL,-1,2022-05-01
F08,F08_V50B_0030,VAL,-1,2022-05-01
F08,F08_V50B_0030,VAL,-1,2022-05-01
F08,F08_V50B_0030,VAL,-1,2022-05-01
F08,F08_V50B_0030,VAL,-1,2022-05-01
F08,F08_V50B_0030,VAL,-1,2022-05-01
F08,F08_V50B_0030,VAL,-1,2022-05-01
F08,F08_V50B_0030,VAL,2,2022-05-01
F08,F08_V50B_0030,VAL,2,2022-05-01
F08,F08_V50B_0030,VAL,-1,2022-05-01
F08,F08_V50B_0030,VAL,-1,2022-05-01
F08,F08_V50B_0030,VAL,-1,2022-05-01
F08,F08_V50B_0030,VAL,-1,2022-05-01
F08,F08_V50B_0030,VAL,2,2022-05-01
F08,F08_V50B_0030,VAL,-1,2022-05-01
F08,F08_V50B_0031,TRAIN,-1,2022-05-01
F08,F08_V50B_0031,TRAIN,2,2022-05-01
F08,F08_V50B_0031,TRAIN,-1,2022-05-01
F08,F08_V50B_0031,TRAIN,2,2022-05-01
F08,F08_V50B_0031,TRAIN,-1,2022-05-01
F08,F08_V50B_0031,TRAIN,-1,2022-05-01
F08,F08_V50B_0031,TRAIN,-1,2022-05-01
F08,F08_V50B_0031,TRAIN,2,2022-05-01
F08,F08_V50B_0031,TRAIN,2,2022-05-01
F08,F08_V50B_0031,TRAIN,-1,2022-05-01
F08,F08_V50B_0031,TRAIN,2,2022-05-01
F08,F08_V50B_0031,TRAIN,2,2022-05-01
F08,F08_V50B_0031,TRAIN,-1,2022-05-01
F08,F08_V50B_0031,TRAIN,2,2022-05-01
F08,F08_V50B_0031,TRAIN,-1,2022-05-01
F08,F08_V50B_0031,TRAIN,-1,2022-05-01
F08,F08_V50B_0031,TRAIN,-1,2022-05-01
F08,F08_V50B_0031,TRAIN,-1,2022-05-01
F08,F08_V50B_0031,TRAIN,2,2022-05-01
F08,F08_V50B_0031,TRAIN,2,2022-05-01
F08,F08_V50B_0031,TRAIN,-1,2022-05-01
F08,F08_V50B_0031,TRAIN,2,2022-05-01
F08,F08_V50B_0031,TRAIN,-1,2022-05-01
F08,F08_V50B_0031,TRAIN,2,2022-05-01
F08,F08_V50B_0031,TRAIN,-1,2022-05-01
F08,F08_V50B_0031,TRAIN,-1,2022-05-01
F08,F08_V50B_0031,TRAIN,2,2022-05-01
F08,F08_V50B_0031,TRAIN,-1,2022-05-01
F08,F08_V50B_0031,TRAIN,-1,2022-05-01
F08,F08_V50B_0031,TRAIN,2,2022-05-01
F08,F08_V50B_0031,TRAIN,-1,2022-05-01
F08,F08_V50B_0031,TRAIN,2,2022-05-01
F08,F08_V50B_0031,TRAIN,-1,2022-05-01
F08,F08_V50B_0031,VAL,-1,2022-05-01
F08,F08_V50B_0031,VAL,2,2022-05-01
F08,F08_V50B_0031,VAL,-1,2022-05-01
F08,F08_V50B_0031,VAL,-1,2022-05-01
F08,F08_V50B_0031,VAL,-1,2022-05-01
F08,F08_V50B_0031,VAL,-1,2022-05-01
F08,F08_V50B_0031,VAL,-1,2022-05-01
F08,F08_V50B_0031,VAL,2,2022-05-01
F08,F08_V50B_0031,VAL,-1,2022-05-01
F08,F08_V50B_0031,VAL,2,2022-05-01
F08,F08_V50B_0031,VAL,-1,2022-05-01
F08,F08_V50B_0031,VAL,-1,2022-05-01
F08,F08_V50B_0031,VAL,2,2022-05-01
F08,F08_V50B_0031,VAL,2,2022-05-01
F08,F08_V50B_0031,VAL,2,2022-05-01
F08,F08_V50B_0031,VAL,-1,2022-05-01
F08,F08_V50B_0031,VAL,-1,2022-05-01
F08,F08_V50B_0031,VAL,2,2022-05-01
F08,F08_V50B_0031,VAL,-1,2022-05-01
F08,F08_V50B_0031,VAL,-1,2022-05-01
F08,F08_V50B_0032,TRAIN,2,2022-05-01
F08,F08_V50B_0032,TRAIN,2,2022-05-01
F08,F08_V50B_0032,TRAIN,2,2022-05-01
F08,F08_V50B_0032,TRAIN,-1,2022-05-01
F08,F08_V50B_0032,TRAIN,-1,2022-05-01
F08,F08_V50B_0032,TRAIN,2,2022-05-01
F08,F08_V50B_0032,TRAIN,2,2022-05-01
F08,F08_V50B_0032,TRAIN,-1,2022-05-01
F08,F08_V50B_0032,TRAIN,-1,2022-05-01
F08,F08_V50B_0032,TRAIN,-1,2022-05-01
F08,F08_V50B_0032,TRAIN,2,2022-05-01
F08,F08_V50B_0032,TRAIN,-1,2022-05-01
F08,F08_V50B_0032,TRAIN,-1,2022-05-01
F08,F08_V50B_0032,TRAIN,2,2022-05-01
F08,F08_V50B_0032,TRAIN,-1,2022-05-01
F08,F08_V50B_0032,TRAIN,2,2022-05-01
F08,F08_V50B_0032,TRAIN,-1,2022-05-01
F08,F08_V50B_0032,TRAIN,2,2022-05-01
F08,F08_V50B_0032,TRAIN,-1,2022-05-01
F08,F08_V50B_0032,TRAIN,-1,2022-05-01
F08,F08_V50B_0032,TRAIN,2,2022-05-01
F08,F08_V50B_0032,TRAIN,2,2022-05-01
F08,F08_V50B_0032,TRAIN,2,2022-05-01
F08,F08_V50B_0032,TRAIN,-1,2022-05-01
F08,F08_V50B_0032,TRAIN,2,2022-05-01
F08,F08_V50B_0032,TRAIN,-1,2022-05-01
F08,F08_V50B_0032,TRAIN,-1,2022-05-01
F08,F08_V50B_0032,TRAIN,-1,2022-05-01
F08,F08_V50B_0032,VAL,-1,2022-05-01
F08,F08_V50B_0032,VAL,-1,2022-05-01
F08,F08_V50B_0032,VAL,2,2022-05-01
F08,F08_V50B_0032,VAL,-1,2022-05-01
F08,F08_V50B_0032,VAL,-1,2022-05-01
F08,F08_V50B_0032,VAL,2,2022-05-01
F08,F08_V50B_0032,VAL,2,2022-05-01
F08,F08_V50B_0032,VAL,-1,2022-05-01
F08,F08_V50B_0032,VAL,2,2022-05-01
F08,F08_V50B_0032,VAL,2,2022-05-01
F08,F08_V50B_0032,VAL,2,2022-05-01
F08,F08_V50B_0032,VAL,-1,2022-05-01
F08,F08_V50B_0032,VAL,-1,2022-05-01
F08,F08_V50B_0032,VAL,2,2022-05-01
F08,F08_V50B_0033,TRAIN,-1,2022-05-01
F08,F08_V50B_0033,TRAIN,2,2022-05-01
F08,F08_V50B_0033,TRAIN,2,2022-05-01
F08,F08_V50B_0033,TRAIN,-1,2022-05-01
F08,F08_V50B_0033,TRAIN,2,2022-05-01
F08,F08_V50B_0033,TRAIN,2,2022-05-01
F08,F08_V50B_0033,TRAIN,-1,2022-05-01
F08,F08_V50B_0033,TRAIN,2,2022-05-01
F08,F08_V50B_0033,TRAIN,-1,2022-05-01
F08,F08_V50B_0033,TRAIN,-1,2022-05-01
F08,F08_V50B_0033,TRAIN,2,2022-05-01
F08,F08_V50B_0033,TRAIN,2,2022-05-01
F08,F08_V50B_0033,TRAIN,-1,2022-05-01
F08,F08_V50B_0033,TRAIN,2,2022-05-01
F08,F08_V50B_0033,TRAIN,-1,2022-05-01
F08,F08_V50B_0033,TRAIN,-1,2022-05-01
F08,F08_V50B_0033,TRAIN,2,2022-05-01
F08,F08_V50B_0033,TRAIN,2,2022-05-01
F08,F08_V50B_0033,TRAIN,-1,2022-05-01
F08,F08_V50B_0033,TRAIN,-1,2022-05-01
F08,F08_V50B_0033,TRAIN,2,2022-05-01
F08,F08_V50B_0033,VAL,-1,2022-05-01
F08,F08_V50B_0033,VAL,-1,2022-05-01
F08,F08_V50B_0033,VAL,2,2022-05-01
F08,F08_V50B_0033,VAL,2,2022-05-01
F08,F08_V50B_0033,VAL,2,2022-05-01
F08,F08_V50B_0033,VAL,-1,2022-05-01
F08,F08_V50B_0033,VAL,-1,2022-05-01
F08,F08_V50B_0033,VAL,-1,2022-05-01
F08,F08_V50B_0033,VAL,2,2022-05-01
F08,F08_V50B_0033,VAL,2,2022-05-01
F08,F08_V50B_0033,VAL,-1,2022-05-01
F08,F08_V50B_0033,VAL,-1,2022-05-01
F08,F08_V50B_0033,VAL,2,2022-05-01
F08,F08_V50B_0033,VAL,2,2022-05-01
F08,F08_V50B_0033,VAL,-1,2022-05-01
F08,F08_V50B_0033,VAL,2,2022-05-01
F08,F08_V50B_0033,VAL,-1,2022-05-01
F08,F08_V50B_0033,VAL,-1,2022-05-01
F08,F08_V50B_0033,VAL,-1,2022-05-01
F08,F08_V50B_0033,VAL,2,2022-05-01
F08,F08_V50B_0033,VAL,2,2022-05-01
F08,F08_V50B_0034,TRAIN,-1,2022-05-01
F08,F08_V50B_0034,TRAIN,2,2022-05-01
F08,F08_V50B_0034,TRAIN,2,2022-05-01
